origin,longitude,latitude,departure,arrival
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,9.2,9.1
Greenville/Spartanburg Intl (KGSP),-82.2189025879,34.895698547399995,8.416666666666666,9.1
Roanoke Rgnl (KROA),-79.975403,37.3255,8.366666666666667,9.066666666666666
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,8.716666666666667,9.066666666666666
Asheville Rgnl (KAVL),-82.54180145263672,35.43619918823242,8.45,9.05
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,9.116666666666667,9.016666666666667
Reagan National (KDCA),-77.037697,38.8521,8.1,9.016666666666667
Charleston Intl/AFB (KCHS),-80.04049683,32.89860153,7.633333333333333,9.0
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,9.1,8.983333333333333
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,8.716666666666667,8.983333333333333
Yeager (KCRW),-81.59320068359375,38.37310028076172,8.6,8.966666666666667
Syracuse Hancock Intl (KSYR),-76.1063003540039,43.11119842529297,8.216666666666667,8.966666666666667
Birmingham-Shuttlesworth Intl (KBHM),-86.75350189,33.56290054,7.3,8.966666666666667
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,7.1,8.95
Harrisburg Intl (KMDT),-76.7633972168,40.1935005188,8.1,8.916666666666666
Birmingham-Shuttlesworth Intl (KBHM),-86.75350189,33.56290054,7.2,8.916666666666666
Boston Logan Intl (KBOS),-71.00520325,42.36429977,7.383333333333334,8.916666666666666
Greenville/Spartanburg Intl (KGSP),-82.2189025879,34.895698547399995,8.116666666666667,8.9
LaGuardia (KLGA),-73.87259674,40.77719879,7.75,8.883333333333333
Reagan National (KDCA),-77.037697,38.8521,8.066666666666666,8.883333333333333
McGhee Tyson (KTYS),-83.99400329999999,35.81100082,8.45,8.866666666666667
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,7.85,8.866666666666667
Charlottesville-Albemarle (KCHO),-78.4529037475586,38.13859939575195,8.133333333333333,8.85
Norfolk Intl (KORF),-76.20120239257812,36.89459991455078,7.683333333333334,8.833333333333334
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,7.066666666666666,8.833333333333334
Kansas City Intl (KMCI),-94.713898,39.2976,7.916666666666667,8.816666666666666
Bradley Intl (KBDL),-72.68319702149999,41.9388999939,7.533333333333333,8.816666666666666
Piedmont Triad Intl (KGSO),-79.93730163574219,36.097801208496094,8.05,8.8
Lehigh Valley Intl (KABE),-75.44080352783203,40.652099609375,7.883333333333333,8.8
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,8.333333333333334,8.783333333333333
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,8.733333333333333,8.766666666666667
Tampa Intl (KTPA),-82.533203125,27.975500106811523,7.233333333333333,8.766666666666667
Piedmont Triad Intl (KGSO),-79.93730163574219,36.097801208496094,7.933333333333334,8.75
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,8.333333333333334,8.75
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,7.166666666666667,8.733333333333333
Norfolk Intl (KORF),-76.20120239257812,36.89459991455078,7.566666666666666,8.716666666666667
General Downing - Peoria Intl (KPIA),-89.6932983398,40.664199829100006,8.25,8.716666666666667
Nashville Intl (KBNA),-86.6781997680664,36.1245002746582,7.383333333333334,8.716666666666667
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,8.766666666666667,8.683333333333334
Burlington Intl (KBTV),-73.15329742429998,44.471900939899996,7.45,8.683333333333334
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,7.716666666666667,8.683333333333334
St Louis Lambert Intl (KSTL),-90.370003,38.748697,7.933333333333334,8.666666666666666
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,8.066666666666666,8.666666666666666
Huntsville Intl (KHSV),-86.775100708008,34.637199401855,7.016666666666667,8.65
University Park Airport (KUNV),-77.84870147710002,40.8493003845,8.016666666666667,8.633333333333333
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,8.6,8.633333333333333
LaGuardia (KLGA),-73.87259674,40.77719879,7.5,8.633333333333333
Decatur (KDEC),-88.8656997680664,39.83459854125977,7.8,8.616666666666667
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,8.65,8.616666666666667
Decatur (KDEC),-88.8656997680664,39.83459854125977,7.783333333333333,8.6
Albany Intl (KALB),-73.80169677734375,42.74829864501953,7.483333333333333,8.6
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,7.15,8.6
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,6.983333333333333,8.583333333333334
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,8.716666666666667,8.566666666666666
Clinton National (KLIT),-92.22429656979999,34.729400634799994,7.366666666666666,8.566666666666666
Columbia Metropolitan (KCAE),-81.11949920654297,33.93880081176758,7.666666666666667,8.55
Richmond Intl (KRIC),-77.3197021484375,37.50519943237305,7.616666666666667,8.533333333333333
Nashville Intl (KBNA),-86.6781997680664,36.1245002746582,7.266666666666667,8.533333333333333
Springfield (KSGF),-93.38860321,37.24570084,7.45,8.516666666666667
Albany Intl (KALB),-73.80169677734375,42.74829864501953,7.35,8.516666666666667
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,8.166666666666666,8.5
Bradley Intl (KBDL),-72.68319702149999,41.9388999939,7.116666666666666,8.5
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,8.616666666666667,8.5
Baltimore/Washington Intl (KBWI),-76.668297,39.1754,7.616666666666667,8.466666666666667
Appleton Intl (KATW),-88.51909637450001,44.258098602299995,7.883333333333333,8.466666666666667
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,6.633333333333333,8.466666666666667
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,6.816666666666666,8.45
Boston Logan Intl (KBOS),-71.00520325,42.36429977,6.833333333333333,8.45
Indianapolis Intl (KIND),-86.294403,39.7173,8.716666666666667,8.433333333333334
Sawyer Intl (KSAW),-87.39540100100001,46.3535995483,8.483333333333333,8.416666666666666
Fort Wayne Intl (KFWA),-85.19509888,40.97850037,8.766666666666667,8.416666666666666
Westchester County (KHPN),-73.70760345458984,41.06700134277344,7.183333333333334,8.416666666666666
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,7.533333333333333,8.4
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,8.333333333333334,8.383333333333333
Scranton Intl (KAVP),-75.72339630130001,41.338500976599995,7.366666666666666,8.383333333333333
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,7.766666666666667,8.366666666666667
Austin-Bergstrom Intl (KAUS),-97.6698989868164,30.194499969482425,6.433333333333334,8.35
Quincy Rgnl-Baldwin Field (KUIN),-91.19460297,39.94269943,7.333333333333333,8.333333333333334
Richmond Intl (KRIC),-77.3197021484375,37.50519943237305,7.466666666666667,8.333333333333334
Buffalo Niagara Intl (KBUF),-78.73220062,42.94049835,7.916666666666667,8.333333333333334
Boston Logan Intl (KBOS),-71.00520325,42.36429977,6.683333333333334,8.316666666666666
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,7.716666666666667,8.283333333333333
Jacksonville Intl (KJAX),-81.68789672851562,30.49410057067871,6.983333333333333,8.266666666666667
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,7.816666666666666,8.266666666666667
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,8.283333333333333,8.25
LaGuardia (KLGA),-73.87259674,40.77719879,7.133333333333334,8.216666666666667
Cape Girardeau Rgnl (KCGI),-89.57080078125,37.22529983520508,7.3,8.2
Akron-Canton Rgnl (KCAK),-81.44219970703125,40.916099548339844,8.166666666666666,8.166666666666666
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,8.366666666666667,8.133333333333333
Montreal-Trudeau (CYUL),-73.7407989502,45.4706001282,7.083333333333333,8.133333333333333
Jacksonville Intl (KJAX),-81.68789672851562,30.49410057067871,6.933333333333334,8.1
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,8.116666666666667,8.066666666666666
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,6.183333333333334,8.05
South Bend Intl (KSBN),-86.31729888916016,41.70869827270508,8.566666666666666,8.033333333333333
Incheon Int'l (ICN / RKSI),126.45099639892578,37.46910095214844,10.966666666666667,8.016666666666667
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,7.166666666666667,8.016666666666667
Istanbul Ataturk Int'l (ISL / LTBA),28.8146,40.976898,5.316666666666666,7.983333333333333
Syracuse Hancock Intl (KSYR),-76.1063003540039,43.11119842529297,7.133333333333334,7.983333333333333
Reagan National (KDCA),-77.037697,38.8521,7.216666666666667,7.95
St Louis Lambert Intl (KSTL),-90.370003,38.748697,7.25,7.95
Scranton Intl (KAVP),-75.72339630130001,41.338500976599995,7.033333333333333,7.933333333333334
Kansas City Intl (KMCI),-94.713898,39.2976,7.016666666666667,7.916666666666667
Charlottesville-Albemarle (KCHO),-78.4529037475586,38.13859939575195,7.25,7.916666666666667
Greater Rochester Intl (KROC),-77.67240142822266,43.118900299072266,7.316666666666666,7.916666666666667
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,6.716666666666667,7.883333333333333
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,7.033333333333333,7.866666666666667
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,6.666666666666667,7.866666666666667
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,6.233333333333333,7.85
LaGuardia (KLGA),-73.87259674,40.77719879,6.666666666666667,7.816666666666666
Harrisburg Intl (KMDT),-76.7633972168,40.1935005188,7.083333333333333,7.8
Greater Rochester Intl (KROC),-77.67240142822266,43.118900299072266,7.15,7.783333333333333
Central Wisconsin (KCWA),-89.6668014526,44.7775993347,6.933333333333334,7.783333333333333
Memphis Intl (KMEM),-89.97669982910156,35.04240036010742,6.516666666666667,7.766666666666667
Boston Logan Intl (KBOS),-71.00520325,42.36429977,6.2,7.733333333333333
Lovell Field (KCHA),-85.20379638671875,35.03530120849609,7.316666666666666,7.716666666666667
Raleigh-Durham Intl (KRDU),-78.7874984741211,35.877601623535156,6.866666666666667,7.7
Northwest Arkansas Rgnl (KXNA),-94.30680100000001,36.281898,6.6,7.683333333333334
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,7.2,7.65
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,7.183333333333334,7.633333333333333
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,6.183333333333334,7.616666666666667
Rochester Intl (KRST),-92.5,43.90829849243164,6.916666666666667,7.616666666666667
LaGuardia (KLGA),-73.87259674,40.77719879,6.433333333333334,7.583333333333333
St Louis Lambert Intl (KSTL),-90.370003,38.748697,6.866666666666667,7.583333333333333
Porter County Rgnl (KVPZ),-87.00710297,41.45399857,7.016666666666667,7.566666666666666
Evansville Rgnl (KEVV),-87.53240203860001,38.0369987488,6.65,7.566666666666666
Eppley Airfield (KOMA),-95.89409599999999,41.3032,6.55,7.533333333333333
Duluth Intl (KDLH),-92.19360351559999,46.8420982361,6.333333333333333,7.483333333333333
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,7.516666666666667,7.466666666666667
Barkley Rgnl (KPAH),-88.7738037109375,37.06079864501953,6.466666666666667,7.45
Green Bay-Austin Straubel Intl (KGRB),-88.12960052490234,44.48509979248047,6.766666666666667,7.45
Baltimore/Washington Intl (KBWI),-76.668297,39.1754,6.75,7.433333333333334
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,7.8,7.433333333333334
Northwest Arkansas Rgnl (KXNA),-94.30680100000001,36.281898,6.266666666666667,7.4
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,6.516666666666667,7.4
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,7.766666666666667,7.383333333333334
Tulsa Intl (KTUL),-95.88809967041016,36.19839859008789,6.166666666666667,7.366666666666666
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,7.483333333333333,7.366666666666666
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,7.483333333333333,7.35
Southeast Iowa Rgnl (KBRL),-91.12550354003906,40.783199310302734,6.266666666666667,7.35
Columbia Rgnl (KCOU),-92.219597,38.8181,6.45,7.333333333333333
Joe Foss Field (KFSD),-96.741897583,43.5820007324,6.283333333333333,7.333333333333333
Springfield (KSGF),-93.38860321,37.24570084,6.233333333333333,7.316666666666666
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,6.25,7.283333333333333
Des Moines Intl (KDSM),-93.66310119628906,41.53400039672852,6.533333333333333,7.283333333333333
Lincoln (KLNK),-96.75920104980469,40.85100173950195,6.183333333333334,7.266666666666667
Reagan National (KDCA),-77.037697,38.8521,6.45,7.25
LaGuardia (KLGA),-73.87259674,40.77719879,6.083333333333333,7.233333333333333
Narita Int'l (NRT / RJAA),140.386001587,35.764701843299996,11.3,7.216666666666667
Quad City Intl (KMLI),-90.50749969482422,41.44850158691406,6.783333333333333,7.2
Hector Intl (KFAR),-96.81580352783205,46.92070007324219,5.966666666666667,7.2
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,7.216666666666667,7.166666666666667
Waterloo Rgnl (KALO),-92.40029907226562,42.55709838867188,6.516666666666667,7.15
Dublin Int'l (DUB / EIDW),-6.27007,53.421299,5.45,7.15
Wichita Eisenhower (KICT),-97.433098,37.649899,5.933333333333334,7.133333333333334
Indianapolis Intl (KIND),-86.294403,39.7173,7.433333333333334,7.116666666666666
Blue Grass (KLEX),-84.60590362548828,38.0364990234375,7.1,7.1
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,6.416666666666667,7.083333333333333
Abraham Lincoln Capital (KSPI),-89.67790222,39.84410095,6.55,7.066666666666666
Appleton Intl (KATW),-88.51909637450001,44.258098602299995,6.35,7.066666666666666
La Crosse Rgnl (KLSE),-91.256699,43.879002,6.316666666666666,7.066666666666666
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,6.55,7.05
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,7.133333333333334,7.016666666666667
Central Wisconsin (KCWA),-89.6668014526,44.7775993347,6.15,7.016666666666667
Dubuque Rgnl (KDBQ),-90.70950317,42.40200043,6.483333333333333,7.0
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,6.516666666666667,6.983333333333333
Indianapolis Intl (KIND),-86.294403,39.7173,7.25,6.983333333333333
Duluth Intl (KDLH),-92.19360351559999,46.8420982361,5.783333333333333,6.966666666666667
Joplin Rgnl (KJLN),-94.49829864501952,37.151798248291016,5.866666666666667,6.966666666666667
Quad City Intl (KMLI),-90.50749969482422,41.44850158691406,6.433333333333334,6.95
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,6.866666666666667,6.933333333333334
McCarran Intl (KLAS),-115.15200039999999,36.08010101,2.15,6.933333333333334
Capital Region Intl (KLAN),-84.58740234375,42.77870178222656,6.716666666666667,6.916666666666667
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,6.216666666666667,6.916666666666667
General Downing - Peoria Intl (KPIA),-89.6932983398,40.664199829100006,6.35,6.9
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,5.25,6.883333333333333
Joe Foss Field (KFSD),-96.741897583,43.5820007324,5.8,6.883333333333333
Tokyo Int'l (Haneda) (HND / RJTT),139.779999,35.552299,10.8,6.866666666666667
Bishop Intl (KFNT),-83.74359893798828,42.96540069580078,7.0,6.866666666666667
Green Bay-Austin Straubel Intl (KGRB),-88.12960052490234,44.48509979248047,6.133333333333334,6.833333333333333
General Downing - Peoria Intl (KPIA),-89.6932983398,40.664199829100006,6.3,6.833333333333333
Wichita Eisenhower (KICT),-97.433098,37.649899,5.55,6.833333333333333
Nashville Intl (KBNA),-86.6781997680664,36.1245002746582,5.533333333333333,6.816666666666666
Des Moines Intl (KDSM),-93.66310119628906,41.53400039672852,6.05,6.816666666666666
Gogebic-Iron County (KIWD),-90.13140106200001,46.52750015260001,4.733333333333333,6.783333333333333
Univ of IL - Willard (KCMI),-88.27809906,40.03919983,6.233333333333333,6.783333333333333
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,1.5166666666666666,6.783333333333333
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,6.166666666666667,6.766666666666667
Eppley Airfield (KOMA),-95.89409599999999,41.3032,5.833333333333333,6.766666666666667
Fort Wayne Intl (KFWA),-85.19509888,40.97850037,7.066666666666666,6.75
Louisville Muhammad Ali Intl (KSDF),-85.736,38.1744,6.7,6.733333333333333
Chippewa Valley Rgnl (KEAU),-91.48429870605469,44.86579895019531,5.933333333333334,6.733333333333333
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,5.85,6.716666666666667
Northwest Arkansas Rgnl (KXNA),-94.30680100000001,36.281898,5.566666666666666,6.7
Cherry Capital (KTVC),-85.58219909667969,44.74140167236328,6.883333333333333,6.7
Akron-Canton Rgnl (KCAK),-81.44219970703125,40.916099548339844,6.55,6.683333333333334
Buffalo Niagara Intl (KBUF),-78.73220062,42.94049835,6.166666666666667,6.683333333333334
Sioux Gateway (KSUX),-96.384399,42.402599,5.616666666666667,6.666666666666667
Gogebic-Iron County (KIWD),-90.13140106200001,46.52750015260001,4.766666666666667,6.65
Cent II Rgnl (KBMI),-88.91590118,40.47710037,6.216666666666667,6.65
Reagan National (KDCA),-77.037697,38.8521,5.816666666666666,6.633333333333333
Columbia Rgnl (KCOU),-92.219597,38.8181,5.866666666666667,6.6
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,5.75,6.6
Rochester Intl (KRST),-92.5,43.90829849243164,5.816666666666666,6.583333333333333
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,6.1,6.583333333333333
Appleton Intl (KATW),-88.51909637450001,44.258098602299995,5.866666666666667,6.566666666666666
Manhattan Rgnl (KMHK),-96.6707992553711,39.14099884033203,5.45,6.55
Erie Intl/Tom Ridge Field (KERI),-80.1738667488,42.0831270134,6.15,6.533333333333333
Milwaukee Mitchell Intl Airport (KMKE),-87.89659881591797,42.94720077514648,6.083333333333333,6.533333333333333
Kalamazoo/Battle Creek Intl (KAZO),-85.5521011352539,42.234901428222656,6.883333333333333,6.5
Hector Intl (KFAR),-96.81580352783205,46.92070007324219,5.3,6.5
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,6.633333333333333,6.483333333333333
Green Bay-Austin Straubel Intl (KGRB),-88.12960052490234,44.48509979248047,5.783333333333333,6.466666666666667
North Central West Virginia (KCKB),-80.2281036377,39.2966003418,6.0,6.466666666666667
Quad City Intl (KMLI),-90.50749969482422,41.44850158691406,6.016666666666667,6.433333333333334
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,6.533333333333333,6.416666666666667
The Eastern Iowa (KCID),-91.71080017089844,41.88470077514648,5.833333333333333,6.383333333333334
Pittsburgh Intl (KPIT),-80.23290253,40.49150085,6.166666666666667,6.383333333333334
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,6.8,6.35
Indira Gandhi Int'l (DEL / VIDP),77.103104,28.5665,2.8166666666666664,6.333333333333333
McGhee Tyson (KTYS),-83.99400329999999,35.81100082,6.0,6.3
Indianapolis Intl (KIND),-86.294403,39.7173,6.6,6.283333333333333
Capital Region Intl (KLAN),-84.58740234375,42.77870178222656,6.55,6.266666666666667
Blue Grass (KLEX),-84.60590362548828,38.0364990234375,6.3,6.25
Memphis Intl (KMEM),-89.97669982910156,35.04240036010742,5.066666666666666,6.233333333333333
Cleveland-Hopkins Intl (KCLE),-81.8498001099,41.411701202399996,6.233333333333333,6.183333333333334
Liege (LGG / EBLG),5.443220138549805,50.63740158081055,4.25,6.15
MBS Intl (KMBS),-84.07959747314453,43.532901763916016,6.3,6.083333333333333
Toledo Express (KTOL),-83.80780029,41.58679962,6.233333333333333,6.033333333333333
South Bend Intl (KSBN),-86.31729888916016,41.70869827270508,6.5,6.0
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,6.05,5.95
Kalamazoo/Battle Creek Intl (KAZO),-85.5521011352539,42.234901428222656,6.283333333333333,5.916666666666667
Fort Wayne Intl (KFWA),-85.19509888,40.97850037,6.25,5.883333333333333
McCarran Intl (KLAS),-115.15200039999999,36.08010101,1.05,5.85
John Glenn Columbus Intl Airport (KCMH),-82.891899,39.998001,5.816666666666666,5.816666666666666
Indianapolis Intl (KIND),-86.294403,39.7173,6.083333333333333,5.783333333333333
Bishop Intl (KFNT),-83.74359893798828,42.96540069580078,5.95,5.766666666666667
James M Cox Dayton Intl (KDAY),-84.21939849853516,39.90240097045898,5.85,5.75
Gerald R Ford Intl (KGRR),-85.52279663,42.88079834,6.1,5.733333333333333
São Paulo-Guarulhos Int'l (GRU / SBGR),-46.47305679321289,-23.435556411743164,22.333333333333332,5.716666666666667
Cherry Capital (KTVC),-85.58219909667969,44.74140167236328,5.916666666666667,5.7
San Francisco Intl (KSFO),-122.375,37.61899948120117,0.23333333333333334,5.65
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,0.43333333333333335,5.616666666666667
Dane Co Rgnl (KMSN),-89.3375015258789,43.13990020751953,5.2,5.583333333333333
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,0.35,5.55
McCarran Intl (KLAS),-115.15200039999999,36.08010101,0.7833333333333333,5.516666666666667
Detroit Metro Wayne Co (KDTW),-83.35340118408203,42.212398529052734,5.666666666666667,5.5
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,0.3,5.45
Daniel K Inouye Intl (PHNL),-157.924228,21.32062,18.116666666666667,5.35
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,0.08333333333333333,5.316666666666666
San Francisco Intl (KSFO),-122.375,37.61899948120117,23.9,5.266666666666667
Kahului (OGG / PHOG),-156.429993,20.8986,17.45,4.75
Reno/Tahoe Intl (KRNO),-119.76799774169922,39.49909973144531,23.533333333333335,4.633333333333333
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,23.383333333333333,4.616666666666667
Fresno Yosemite Intl (KFAT),-119.71800231933594,36.77619934082031,23.366666666666667,4.583333333333333
Daniel K Inouye Intl (PHNL),-157.924228,21.32062,17.166666666666668,4.55
McCarran Intl (KLAS),-115.15200039999999,36.08010101,23.666666666666668,4.466666666666667
San Jose Int'l (KSJC),-121.929001,37.362598,22.883333333333333,4.433333333333334
Mahlon Sweet Field (KEUG),-123.21199798583984,44.12459945678711,23.0,4.283333333333333
Spokane Intl (KGEG),-117.53399658203124,47.61989974975586,23.483333333333334,4.25
San Diego Intl (KSAN),-117.190002441,32.7336006165,22.683333333333334,3.9333333333333336
John F Kennedy Intl (KJFK),-73.77890015,40.63980103,0.6666666666666666,1.6833333333333333
Cincinnati/Northern Kentucky International Airport (KCVG),-84.6678009033,39.0488014221,1.4333333333333333,1.2
Queretaro Intercontinental Airport (QRO / MMQT),-100.185997,20.6173,21.683333333333334,0.9833333333333333
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,16.933333333333334,0.9333333333333333
Tampa Intl (KTPA),-82.533203125,27.975500106811523,23.1,0.4666666666666667
Denver Intl (KDEN),-104.672996521,39.861698150635,21.65,0.4166666666666667
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,22.45,0.3333333333333333
McCarran Intl (KLAS),-115.15200039999999,36.08010101,19.416666666666668,0.3
Don Miguel Hidalgo y Costilla Int'l (GDL / MMGL),-103.31099700927734,20.521799087524414,20.983333333333334,0.21666666666666667
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,20.366666666666667,0.16666666666666666
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,18.9,0.13333333333333333
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,20.416666666666668,0.1
Los Angeles Intl (KLAX),-118.40799709999999,33.94250107,18.8,0.05
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,22.866666666666667,0.05
Fort Lauderdale Intl (KFLL),-80.152702,26.072599,22.283333333333335,0.0
Lic. Benito Juarez Int'l (MEX / MMMX),-99.072098,19.4363,20.566666666666666,23.966666666666665
San Francisco Intl (KSFO),-122.375,37.61899948120117,18.516666666666666,23.816666666666666
Denver Intl (KDEN),-104.672996521,39.861698150635,20.983333333333334,23.75
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,21.783333333333335,23.7
Orlando Intl (KMCO),-81.30899810791016,28.429399490356445,22.133333333333333,23.533333333333335
Don Miguel Hidalgo y Costilla Int'l (GDL / MMGL),-103.31099700927734,20.521799087524414,20.183333333333334,23.416666666666668
Frankfurt Int'l (FRA / EDDF),8.570556,50.033333,21.316666666666666,23.333333333333332
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,18.066666666666666,23.283333333333335
Tocumen Int'l (PTY / MPTO),-79.3834991455,9.0713596344,19.066666666666666,23.183333333333334
Seattle-Tacoma Intl (KSEA),-122.308998,47.449001,18.0,23.166666666666668
LaGuardia (KLGA),-73.87259674,40.77719879,21.966666666666665,23.15
Charlotte/Douglas Intl (KCLT),-80.94309997558594,35.2140007019043,22.583333333333332,23.083333333333332
Washington Dulles Intl (KIAD),-77.45580292,38.94449997,22.333333333333332,22.983333333333334
Tampa Intl (KTPA),-82.533203125,27.975500106811523,21.55,22.95
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,22.366666666666667,22.916666666666668
Charles de Gaulle/Roissy (CDG / LFPG),2.55,49.012798,21.25,22.9
San Francisco Intl (KSFO),-122.375,37.61899948120117,17.383333333333333,22.666666666666668
Miami Intl (KMIA),-80.29060363769531,25.79319953918457,20.683333333333334,22.633333333333333
Hartsfield-Jackson Intl (KATL),-84.428101,33.6367,21.966666666666665,22.616666666666667
Dallas-Fort Worth Intl (KDFW),-97.038002,32.896801,20.816666666666666,22.533333333333335
Westchester County (KHPN),-73.70760345458984,41.06700134277344,21.3,22.5
Southwest Florida Intl (KRSW),-81.75520324707031,26.53619956970215,20.833333333333332,22.483333333333334
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,18.716666666666665,22.45
Philadelphia Intl (KPHL),-75.24109649658203,39.87189865112305,21.6,22.45
Luxembourg Int'l (LUX / ELLX),6.204444400000001,49.6233333,20.616666666666667,22.416666666666668
Phoenix Sky Harbor Intl (KPHX),-112.01200103759766,33.43429946899414,18.683333333333334,22.4
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,14.366666666666667,22.35
LaGuardia (KLGA),-73.87259674,40.77719879,21.133333333333333,22.35
Toronto Pearson Int'l (CYYZ),-79.63059997559999,43.6772003174,22.016666666666666,22.316666666666666
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,20.3,22.283333333333335
Houston Bush Int'ctl (KIAH),-95.34140014648438,29.98439979553223,20.2,22.2
Denver Intl (KDEN),-104.672996521,39.861698150635,19.366666666666667,22.183333333333334
Newark Liberty Intl (KEWR),-74.168701171875,40.69250106811523,20.966666666666665,22.15
Minneapolis/St Paul Intl (KMSP),-93.221802,44.882,21.15,22.133333333333333
Rogers Executive - Carter Field (KROG),-94.10690308,36.37229919,20.916666666666668,22.083333333333332
Anchorage Intl (PANC),-149.99600219726562,61.174400329589844,14.0,22.05
LaGuardia (KLGA),-73.87259674,40.77719879,20.8,22.016666666666666
Don Miguel Hidalgo y Costilla Int'l (GDL / MMGL),-103.31099700927734,20.521799087524414,18.916666666666668,22.0
